發生時間,發生地點,死亡受傷人數,車種,經度,緯度
107年11月19日 23時58分38秒,臺東縣臺東市知本路3段東側 / 臺東縣臺東市康定街,死亡1;受傷0,普通重型-機車;營業用-大貨車,121.045640,22.707731
107年11月20日 00時56分00秒,宜蘭縣蘇澳鎮海山東路東側 / 宜蘭縣蘇澳鎮忠孝路北側,死亡1;受傷0,普通重型-機車;營業用-曳引車,121.838256,24.611824
107年11月20日 10時30分00秒,臺中市潭子區東寶里雅潭路三段2號前0.0公尺,死亡1;受傷0,普通輕型-機車;自用-小貨車(含客、貨兩用),120.684848,24.216224
107年11月20日 16時30分00秒,臺中市西屯區永安里西屯路三段前0.0公尺,死亡1;受傷0,普通重型-機車,120.596499,24.191017
107年11月21日 18時52分39秒,桃園市中壢區新生路2段口 / 桃園市中壢區新生路2段口,死亡1;受傷1,電動自行車-慢車;普通重型-機車,121.222419,24.982356
107年11月22日 05時50分00秒,基隆市信義區仁一路 / 基隆市信義區月眉路,死亡1;受傷1,行人-人;普通重型-機車,121.756225,25.127806
107年11月22日 10時44分00秒,高雄市鳳山區鳳頂路 / 高雄市鳳山區頂庄路,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.358764,22.589524
107年11月22日 20時19分22秒,臺南市永康區大灣路口 / 臺南市永康區南興路,死亡1;受傷1,普通重型-機車;普通重型-機車,120.261658,23.000721
107年11月22日 22時07分00秒,新北市三重區中山橋機車道路前0.0公尺,死亡1;受傷0,普通重型-機車,121.484688,25.061395
107年11月23日 03時29分00秒,桃園市桃園區成功路3段口 / 桃園市桃園區長壽路口,死亡1;受傷0,自用-小客車;普通重型-機車,121.323959,24.996312
107年11月23日 17時08分00秒,臺中市大甲區義和里中山路一段前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-半聯結車,120.618184,24.338856
107年11月23日 19時17分00秒,雲林縣臺西鄉海南村民族路附近 / 雲林縣臺西鄉海南村文化路附近,死亡1;受傷1,行人-人;普通重型-機車,120.198604,23.698805
107年11月23日 19時48分00秒,屏東縣里港鄉過江路70之5號,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.493571,22.782984
107年11月24日 05時33分00秒,彰化縣秀水鄉馬興村彰馬街97弄1-1號前0.0公尺前,死亡1;受傷1,行人-人;普通重型-機車,120.504352,24.062678
107年11月24日 10時39分00秒,南投縣名間鄉10號道路與彰南路(名間國小右後方)路口,死亡1;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人,120.697396,23.843547
107年11月24日 12時59分00秒,臺北市北投區竹子湖路前0.0公尺,死亡1;受傷1,大型重型2(250-550C.C.)-機車;自用-小客車;腳踏自行車-慢車;乘客-人;乘客-人,121.543233,25.179819
107年11月24日 17時58分00秒,澎湖縣馬公市縣204線 500.0公尺處西側向外側,死亡1;受傷1,普通重型-機車;行人-人,119.585263,23.566902
107年11月24日 22時41分00秒,新北市新店區長興路前0.0公尺,死亡1;受傷0,普通重型-機車,121.546500,24.939985
107年11月25日 10時30分00秒,彰化縣花壇鄉三春村彰員路1段 / 彰化縣花壇鄉三春村三芬路,死亡1;受傷0,自用-小客車;普通重型-機車,120.566484,24.014373
107年11月25日 11時30分45秒,桃園市八德區大強里東勇街616巷85號前0.0公尺,死亡1;受傷1,普通重型-機車;普通重型-機車,121.310282,24.972327
107年11月25日 11時31分00秒,高雄市仁武區八德一路8-2號前0.0公尺前,死亡1;受傷0,營業用-曳引車;普通重型-機車,120.345293,22.695722
107年11月25日 16時51分00秒,臺南市南區中華西路1段北側 / 臺南市南區新平路東側,死亡1;受傷0,自用-小客車;大型重型1(550C.C.以上)-機車,120.183774,22.964515
107年11月25日 17時30分27秒,南投縣埔里鎮籃城里中正路1041號東側,死亡1;受傷0,普通重型-機車;自用-曳引車,120.957413,23.990940
107年11月25日 19時51分00秒,新北市土城區中央路4段281號前0.0公尺,死亡1;受傷0,行人-人;民營公車-大客車,121.412234,24.953438
107年11月26日 04時16分00秒,高雄市內門區縣道182前0.0公尺,死亡1;受傷3,自用-小客車;乘客-人;乘客-人;乘客-人,120.425002,22.929235
107年11月26日 06時48分00秒,臺中市北屯區陳平里敦化路一段588號前0.0公尺,死亡1;受傷0,自用-小客車;行人-人,120.664721,24.186001
107年11月26日 08時20分02秒,臺南市白河區南92-1 1公里800.0公尺處,死亡1;受傷0,普通重型-機車;自用-小客車,120.442217,23.373276
107年11月26日 11時35分00秒,桃園市大園區大工路21號,死亡1;受傷0,腳踏自行車-慢車;自用-小貨車(含客、貨兩用),121.177263,25.069864
107年11月26日 18時22分00秒,臺中市西屯區鵬程里大鵬路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-曳引車,120.653835,24.178138
107年11月27日 00時10分00秒,臺中市北屯區同榮里環中路一段前0.0公尺,死亡1;受傷0,租賃車-小客車,120.680700,24.200800
107年11月27日 05時40分00秒,彰化縣田中鎮新庄里中南路3段前0.0公尺,死亡1;受傷1,普通重型-機車;腳踏自行車-慢車;自用-小貨車(含客、貨兩用),120.593496,23.853669
107年11月27日 09時40分00秒,臺東縣臺東市連航路口 / 臺東縣臺東市蘭州街口,死亡1;受傷0,普通重型-機車;自用-小客車,121.122298,22.771821
107年11月27日 16時37分00秒,雲林縣土庫鎮南平里158公路與158甲公路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.364455,23.700766
107年11月28日 07時30分46秒,臺南市東區東門路2段206號前0.0公尺東側,死亡1;受傷0,自用-小客車;普通重型-機車;自用-小客車,120.219914,22.986003
107年11月28日 10時05分00秒,臺東縣臺東市建農里知本路1段702號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),121.083119,22.719034
107年11月28日 11時35分00秒,新北市新莊區重新堤外道路 / 新北市新莊區重新堤外道路,死亡1;受傷1,腳踏自行車-慢車;普通重型-機車,121.453971,25.033547
107年11月28日 14時10分00秒,臺中市龍井區福田里臨港東路二段345號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車,120.513111,24.196843
107年11月28日 14時29分31秒,新竹縣竹東鎮中正路206號,死亡1;受傷0,工程車-特種車;行人-人,121.093182,24.735460
107年11月28日 16時56分00秒,基隆市七堵區八德路2-10號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-大貨車,121.723024,25.103414
107年11月29日 03時25分00秒,高雄市楠梓區加昌路 / 高雄市楠梓區秀群路,死亡1;受傷1,普通重型-機車;普通重型-機車,120.299773,22.716005
107年11月29日 07時36分00秒,澎湖縣白沙鄉澎9號線 130.0公尺處西側,死亡1;受傷0,自用-小客車,119.600602,23.648244
107年11月29日 10時50分00秒,臺中市烏日區九德里建國路前0.0公尺,死亡1;受傷1,普通重型-機車;大型重型2(250-550C.C.)-機車,120.643986,24.116611
107年11月29日 21時45分00秒,花蓮縣新城鄉台9線 195公里200.0公尺處南側向外側,死亡1;受傷2,自用-小客車;營業用-曳引車;乘客-人;乘客-人,121.604781,24.050070
107年11月30日 06時12分00秒,南投縣名間鄉彰南路與大老巷,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.695590,23.856293
107年11月30日 09時40分00秒,新北市林口區中山路99號前0.0公尺,死亡1;受傷0,營業用-大貨車;普通重型-機車,121.389284,25.078753
107年11月30日 17時50分00秒,桃園市楊梅區高榮里幼獅路1段92號前0.0公尺南側,死亡1;受傷0,遊覽車-大客車;普通重型-機車,121.180675,24.922203
107年11月30日 21時15分36秒,桃園市龜山區國道1號 41公里800.0公尺處南側,死亡1;受傷0,自用-小客車;自用-小貨車(含客、貨兩用),121.355019,25.064693
107年11月30日 23時25分07秒,苗栗縣頭份市信德路261號旁,死亡1;受傷0,普通重型-機車,120.961346,24.693833
107年12月01日 01時15分00秒,臺北市中山區民權東路1段48號前0.0公尺,死亡1;受傷0,計程車-小客車;行人-人,121.524277,25.062683
107年12月01日 09時45分00秒,新北市三重區新北大道1段3號前0.0公尺,死亡1;受傷2,腳踏自行車-慢車;普通重型-機車;乘客-人,121.490802,25.061104
107年12月01日 11時30分00秒,臺南市西港區後營里市道173線後營350號前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車,120.227364,23.143752
107年12月02日 02時00分50秒,南投縣埔里鎮中心路247巷15號,死亡1;受傷0,普通重型-機車;自用-小客車,120.979451,23.958602
107年12月02日 04時27分59秒,苗栗縣通霄鎮五南里慈雲寺前,死亡1;受傷0,行人-人;自用-小客車,120.661713,24.457488
107年12月02日 06時06分05秒,屏東縣滿州鄉港口村公舘路段,死亡1;受傷1,普通重型-機車;行人-人,120.835378,21.991565
107年12月02日 14時15分00秒,彰化縣福興鄉麥厝村沿海路1段125號前0.0公尺,死亡1;受傷1,普通重型-機車;自用-小客車;乘客-人,120.390109,24.015035
107年12月02日 16時30分00秒,屏東縣屏東市歸仁南路56號前0.0公尺,死亡1;受傷0,普通重型-機車,120.501267,22.648463
107年12月03日 00時10分00秒,桃園市楊梅區三湖里泰圳路126號前0.0公尺北側,死亡1;受傷0,自用-小客車,121.112376,24.905648
107年12月03日 01時59分00秒,臺北市大安區忠孝東路3段 / 臺北市大安區復興南路1段,死亡1;受傷0,自用-小客車;普通重型-機車,121.543657,25.041785
107年12月03日 08時12分00秒,新北市瑞芳區逢甲路前0.0公尺,死亡1;受傷0,普通重型-機車,121.802685,25.111788
107年12月03日 08時32分00秒,嘉義縣六腳鄉灣南村灣內119號前路口(嘉56線道起點),死亡1;受傷0,普通重型-機車;自用-小客車;自用-小貨車(含客、貨兩用),120.308975,23.500443
107年12月03日 09時39分00秒,嘉義縣布袋鎮江山里產業道路考試潭55電力桿對面,死亡1;受傷0,普通重型-機車,120.200320,23.399912
107年12月03日 10時53分00秒,高雄市左營區村富民路 / 高雄市左營區大順一路,死亡1;受傷2,普通重型-機車;行人-人;乘客-人,120.305207,22.656551
107年12月04日 05時28分00秒,彰化縣彰化市福山里彰南路1段 / 彰化縣彰化市福山里福東街,死亡1;受傷0,腳踏自行車-慢車;營業用-小貨車(含客、貨兩用),120.576665,24.085488
107年12月04日 06時50分00秒,花蓮縣秀林鄉台9線 174公里600.0公尺處東側向中線,死亡1;受傷0,普通重型-機車;營業用-大貨車,121.670280,24.208150
107年12月04日 07時52分00秒,苗栗縣通霄鎮通南里中山路口 / 苗栗縣通霄鎮通南里南華路口,死亡1;受傷1,普通重型-機車;自用-小客車,120.675722,24.481903
107年12月04日 09時04分00秒,新北市淡水區坪頂路前0.0公尺,死亡1;受傷0,普通重型-機車;遊覽車-大客車,121.457658,25.162564
107年12月04日 09時34分00秒,臺中市烏日區五光里環河路一段前0.0公尺,死亡1;受傷0,營業用-小貨車(含客、貨兩用);普通重型-機車,120.646061,24.092526
107年12月04日 09時45分00秒,彰化縣彰化市文化里三民路 / 彰化縣彰化市文化里中民街,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,120.546958,24.085950
107年12月04日 17時30分45秒,桃園市蘆竹區長春路50號前,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.298139,25.051659
107年12月04日 18時00分00秒,臺南市東區自由路2段北側 / 臺南市東區自由路2段,死亡1;受傷1,普通重型-機車;行人-人,120.237534,22.973295
107年12月04日 18時06分49秒,苗栗縣南庄鄉田美村2鄰田美44號,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,121.011614,24.611250
107年12月05日 04時42分00秒,新北市貢寮區臺2線道路前0.0公尺,死亡1;受傷0,營業用-曳引車,121.944716,25.015890
107年12月05日 07時35分14秒,南投縣南投市千秋路222號附近(路燈12074號),死亡1;受傷0,普通重型-機車,120.701436,23.893743
107年12月05日 07時47分00秒,嘉義縣大林鎮三村里潭墘產業道路,死亡1;受傷0,普通重型-機車,120.475895,23.619599
107年12月05日 22時00分00秒,臺南市安定區中榮里南134線西向路段,死亡1;受傷0,自用-小客車,120.247532,23.089480
107年12月06日 07時43分23秒,苗栗縣南庄鄉員林村2鄰下員林68-3號前,死亡1;受傷1,自用-小客車;普通重型-機車;乘客-人,120.954719,24.644710
107年12月06日 07時45分48秒,雲林縣臺西鄉台61線,死亡1;受傷0,營業用-大貨車;自用-小貨車(含客、貨兩用);自用-小客車,120.212919,23.718017
107年12月06日 11時58分11秒,臺南市永康區尚頂里正南一街南側 / 臺南市永康區正南一街北側,死亡1;受傷1,普通重型-機車;行人-人;自用-小貨車(含客、貨兩用),120.230290,23.025309
107年12月07日 07時40分26秒,宜蘭縣三星鄉上將路三段398巷口,死亡1;受傷1,行人-人;普通重型-機車,121.703577,24.685782
107年12月07日 10時53分00秒,新北市樹林區中山路3段109號前0.0公尺,死亡1;受傷0,普通重型-機車;營業用-全聯結車,121.399522,24.974428
107年12月07日 17時10分00秒,高雄市小港區村翠亨南路 / 高雄市小港區福隆街,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.339656,22.567232
107年12月07日 18時27分00秒,彰化縣芬園鄉舊社村彰南路5段 / 彰化縣芬園鄉舊社村彰南路5段,死亡2;受傷0,自用-小客車;民營公車-大客車;自用-小客車;乘客-人,120.623889,24.034167
107年12月08日 10時45分00秒,嘉義縣番路鄉下坑村159甲線前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.539598,23.471147
107年12月08日 16時10分00秒,新北市新莊區思源路 / 新北市新莊區頭前路,死亡1;受傷2,自用-小客車;普通重型-機車;乘客-人;乘客-人,121.460423,25.042322
107年12月09日 04時20分15秒,苗栗縣銅鑼鄉國道1號 138公里816.0公尺處北側向中線,死亡3;受傷3,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人,120.787908,24.461842
107年12月09日 05時33分00秒,新北市五股區成泰路3段 / 新北市五股區成泰路3段,死亡1;受傷0,自用-小貨車(含客、貨兩用);行人-人,121.450964,25.103176
107年12月09日 10時22分00秒,屏東縣高樹鄉泰山村山下路,死亡1;受傷1,其他車-其他車;乘客-人,120.619233,22.787013
107年12月09日 11時42分00秒,嘉義市西區福民里興業西路 / 嘉義市西區福民里南京路,死亡1;受傷1,普通重型-機車;電動輔助自行車-慢車,120.435900,23.467560
107年12月09日 12時20分02秒,嘉義縣六腳鄉塗師村內產業道路路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.286256,23.502809
107年12月09日 18時14分00秒,臺北市信義區和平東路3段 / 臺北市信義區富陽街,死亡1;受傷3,普通重型-機車;行人-人;普通重型-機車;乘客-人,121.556582,25.020642
